Date,"Solar Production, KWh","Wind Production, KWh (avg)",SolarScalingFactor,WindScalingFactor,SolarNormalized,WindNormalized,SolarScaled,WindScaled,ProductionCombined,Baseload
1990-02-05 16:00:00,-0.5,20.2,6.88,20.35,-0.0,0.48,-0.0,9.8,9.8,11.53
1990-02-05 17:00:00,0.0,26.98,6.88,20.35,0.0,0.64,0.0,13.09,13.09,11.53
1990-02-05 18:00:00,0.0,28.2,6.88,20.35,0.0,0.67,0.0,13.68,13.68,11.53
1990-02-05 19:00:00,0.0,28.08,6.88,20.35,0.0,0.67,0.0,13.63,13.63,11.53
1990-02-05 20:00:00,0.0,28.48,6.88,20.35,0.0,0.68,0.0,13.82,13.82,11.53
1990-02-05 21:00:00,0.0,27.63,6.88,20.35,0.0,0.66,0.0,13.41,13.41,11.53
1990-02-05 22:00:00,0.0,25.83,6.88,20.35,0.0,0.62,0.0,12.53,12.53,11.53
1990-02-05 23:00:00,0.0,26.18,6.88,20.35,0.0,0.62,0.0,12.7,12.7,11.53
1990-02-06 00:00:00,0.0,26.78,6.88,20.35,0.0,0.64,0.0,13.0,13.0,11.53
1990-02-06 01:00:00,0.0,28.17,6.88,20.35,0.0,0.67,0.0,13.67,13.67,11.53
1990-02-06 02:00:00,0.0,27.39,6.88,20.35,0.0,0.65,0.0,13.29,13.29,11.53
1990-02-06 03:00:00,0.0,29.06,6.88,20.35,0.0,0.69,0.0,14.1,14.1,11.53
1990-02-06 04:00:00,0.0,29.56,6.88,20.35,0.0,0.7,0.0,14.34,14.34,11.53
1990-02-06 05:00:00,0.0,29.46,6.88,20.35,0.0,0.7,0.0,14.29,14.29,11.53
1990-02-06 06:00:00,0.0,34.29,6.88,20.35,0.0,0.82,0.0,16.64,16.64,11.53
1990-02-06 07:00:00,-0.5,34.66,6.88,20.35,-0.0,0.83,-0.0,16.82,16.82,11.53
1990-02-06 08:00:00,453.92,29.88,6.88,20.35,0.05,0.71,0.33,14.5,14.82,11.53
1990-02-06 09:00:00,1053.1,28.48,6.88,20.35,0.11,0.68,0.76,13.82,14.58,11.53
1990-02-06 10:00:00,1235.1,29.86,6.88,20.35,0.13,0.71,0.9,14.49,15.39,11.53
1990-02-06 11:00:00,2191.4,26.94,6.88,20.35,0.23,0.64,1.59,13.07,14.66,11.53
1990-02-06 12:00:00,1450.0,25.37,6.88,20.35,0.15,0.6,1.05,12.31,13.36,11.53
1990-02-06 13:00:00,3350.7,22.53,6.88,20.35,0.35,0.54,2.43,10.93,13.36,11.53
1990-02-06 14:00:00,1145.1,21.92,6.88,20.35,0.12,0.52,0.83,10.64,11.47,11.53
1990-02-06 15:00:00,358.87,21.03,6.88,20.35,0.04,0.5,0.26,10.2,10.46,11.53
1990-02-06 16:00:00,-0.5,20.96,6.88,20.35,-0.0,0.5,-0.0,10.17,10.17,11.53
1990-02-06 17:00:00,0.0,23.07,6.88,20.35,0.0,0.55,0.0,11.19,11.19,11.53
1990-02-06 18:00:00,0.0,23.14,6.88,20.35,0.0,0.55,0.0,11.23,11.23,11.53
1990-02-06 19:00:00,0.0,24.76,6.88,20.35,0.0,0.59,0.0,12.01,12.01,11.53
1990-02-06 20:00:00,0.0,25.12,6.88,20.35,0.0,0.6,0.0,12.19,12.19,11.53
1990-02-06 21:00:00,0.0,24.4,6.88,20.35,0.0,0.58,0.0,11.84,11.84,11.53
1990-02-06 22:00:00,0.0,27.05,6.88,20.35,0.0,0.64,0.0,13.12,13.12,11.53
1990-02-06 23:00:00,0.0,29.91,6.88,20.35,0.0,0.71,0.0,14.51,14.51,11.53
1990-02-07 00:00:00,0.0,30.73,6.88,20.35,0.0,0.73,0.0,14.91,14.91,11.53
1990-02-07 01:00:00,0.0,29.19,6.88,20.35,0.0,0.7,0.0,14.16,14.16,11.53
1990-02-07 02:00:00,0.0,25.93,6.88,20.35,0.0,0.62,0.0,12.58,12.58,11.53
1990-02-07 03:00:00,0.0,25.64,6.88,20.35,0.0,0.61,0.0,12.44,12.44,11.53
1990-02-07 04:00:00,0.0,21.16,6.88,20.35,0.0,0.5,0.0,10.27,10.27,11.53
1990-02-07 05:00:00,0.0,17.2,6.88,20.35,0.0,0.41,0.0,8.35,8.35,11.53
1990-02-07 06:00:00,0.0,16.68,6.88,20.35,0.0,0.4,0.0,8.09,8.09,11.53
1990-02-07 07:00:00,-0.5,17.43,6.88,20.35,-0.0,0.42,-0.0,8.46,8.46,11.53
1990-02-07 08:00:00,1065.6,16.71,6.88,20.35,0.11,0.4,0.77,8.11,8.88,11.53
1990-02-07 09:00:00,2868.2,24.74,6.88,20.35,0.3,0.59,2.08,12.0,14.08,11.53
1990-02-07 10:00:00,3124.1,23.88,6.88,20.35,0.33,0.57,2.27,11.59,13.85,11.53
1990-02-07 11:00:00,5627.9,18.82,6.88,20.35,0.59,0.45,4.08,9.13,13.21,11.53
1990-02-07 12:00:00,3720.5,23.58,6.88,20.35,0.39,0.56,2.7,11.44,14.14,11.53
1990-02-07 13:00:00,1549.7,22.67,6.88,20.35,0.16,0.54,1.12,11.0,12.12,11.53
1990-02-07 14:00:00,1446.5,23.12,6.88,20.35,0.15,0.55,1.05,11.22,12.27,11.53
1990-02-07 15:00:00,317.89,24.52,6.88,20.35,0.03,0.58,0.23,11.9,12.13,11.53
1990-02-07 16:00:00,-0.5,24.79,6.88,20.35,-0.0,0.59,-0.0,12.03,12.03,11.53
1990-02-07 17:00:00,0.0,25.51,6.88,20.35,0.0,0.61,0.0,12.38,12.38,11.53
1990-02-07 18:00:00,0.0,25.3,6.88,20.35,0.0,0.6,0.0,12.28,12.28,11.53
1990-02-07 19:00:00,0.0,25.3,6.88,20.35,0.0,0.6,0.0,12.28,12.28,11.53
1990-02-07 20:00:00,0.0,23.44,6.88,20.35,0.0,0.56,0.0,11.37,11.37,11.53
1990-02-07 21:00:00,0.0,21.78,6.88,20.35,0.0,0.52,0.0,10.57,10.57,11.53
1990-02-07 22:00:00,0.0,27.57,6.88,20.35,0.0,0.66,0.0,13.37,13.37,11.53
1990-02-07 23:00:00,0.0,33.95,6.88,20.35,0.0,0.81,0.0,16.47,16.47,11.53
1990-02-08 00:00:00,0.0,33.01,6.88,20.35,0.0,0.79,0.0,16.02,16.02,11.53
1990-02-08 01:00:00,0.0,32.06,6.88,20.35,0.0,0.76,0.0,15.56,15.56,11.53
1990-02-08 02:00:00,0.0,33.35,6.88,20.35,0.0,0.8,0.0,16.18,16.18,11.53
1990-02-08 03:00:00,0.0,34.47,6.88,20.35,0.0,0.82,0.0,16.73,16.73,11.53
1990-02-08 04:00:00,0.0,34.86,6.88,20.35,0.0,0.83,0.0,16.91,16.91,11.53
1990-02-08 05:00:00,0.0,31.9,6.88,20.35,0.0,0.76,0.0,15.48,15.48,11.53
1990-02-08 06:00:00,0.0,34.83,6.88,20.35,0.0,0.83,0.0,16.9,16.9,11.53
1990-02-08 07:00:00,-0.5,36.24,6.88,20.35,-0.0,0.86,-0.0,17.59,17.59,11.53
1990-02-08 08:00:00,61.093,36.86,6.88,20.35,0.01,0.88,0.04,17.88,17.93,11.53
1990-02-08 09:00:00,189.37,32.78,6.88,20.35,0.02,0.78,0.14,15.9,16.04,11.53
1990-02-08 10:00:00,298.42,29.76,6.88,20.35,0.03,0.71,0.22,14.44,14.65,11.53
1990-02-08 11:00:00,353.7,28.25,6.88,20.35,0.04,0.67,0.26,13.71,13.96,11.53
1990-02-08 12:00:00,364.08,28.08,6.88,20.35,0.04,0.67,0.26,13.63,13.89,11.53
1990-02-08 13:00:00,334.14,28.49,6.88,20.35,0.04,0.68,0.24,13.82,14.07,11.53
1990-02-08 14:00:00,221.33,28.67,6.88,20.35,0.02,0.68,0.16,13.91,14.07,11.53
1990-02-08 15:00:00,93.175,29.94,6.88,20.35,0.01,0.71,0.07,14.53,14.6,11.53
1990-02-08 16:00:00,-0.5,32.81,6.88,20.35,-0.0,0.78,-0.0,15.92,15.92,11.53
1990-02-08 17:00:00,0.0,38.14,6.88,20.35,0.0,0.91,0.0,18.5,18.5,11.53
1990-02-08 18:00:00,0.0,38.52,6.88,20.35,0.0,0.92,0.0,18.69,18.69,11.53
1990-02-08 19:00:00,0.0,35.2,6.88,20.35,0.0,0.84,0.0,17.08,17.08,11.53
1990-02-08 20:00:00,0.0,33.59,6.88,20.35,0.0,0.8,0.0,16.3,16.3,11.53
1990-02-08 21:00:00,0.0,33.53,6.88,20.35,0.0,0.8,0.0,16.27,16.27,11.53
1990-02-08 22:00:00,0.0,30.6,6.88,20.35,0.0,0.73,0.0,14.85,14.85,11.53
1990-02-08 23:00:00,0.0,30.37,6.88,20.35,0.0,0.72,0.0,14.74,14.74,11.53
1990-02-09 00:00:00,0.0,30.24,6.88,20.35,0.0,0.72,0.0,14.67,14.67,11.53
1990-02-09 01:00:00,0.0,28.57,6.88,20.35,0.0,0.68,0.0,13.86,13.86,11.53
1990-02-09 02:00:00,0.0,26.73,6.88,20.35,0.0,0.64,0.0,12.97,12.97,11.53
1990-02-09 03:00:00,0.0,27.52,6.88,20.35,0.0,0.66,0.0,13.35,13.35,11.53
1990-02-09 04:00:00,0.0,26.56,6.88,20.35,0.0,0.63,0.0,12.89,12.89,11.53
1990-02-09 05:00:00,0.0,24.17,6.88,20.35,0.0,0.58,0.0,11.73,11.73,11.53
1990-02-09 06:00:00,0.0,25.39,6.88,20.35,0.0,0.61,0.0,12.32,12.32,11.53
1990-02-09 07:00:00,-0.5,26.03,6.88,20.35,-0.0,0.62,-0.0,12.63,12.63,11.53
1990-02-09 08:00:00,212.34,26.38,6.88,20.35,0.02,0.63,0.15,12.8,12.95,11.53
1990-02-09 09:00:00,500.19,25.87,6.88,20.35,0.05,0.62,0.36,12.55,12.92,11.53
1990-02-09 10:00:00,637.04,24.02,6.88,20.35,0.07,0.57,0.46,11.66,12.12,11.53
1990-02-09 11:00:00,1145.8,22.18,6.88,20.35,0.12,0.53,0.83,10.76,11.59,11.53
1990-02-09 12:00:00,1115.8,22.54,6.88,20.35,0.12,0.54,0.81,10.94,11.75,11.53
1990-02-09 13:00:00,892.59,24.3,6.88,20.35,0.09,0.58,0.65,11.79,12.44,11.53
1990-02-09 14:00:00,552.35,26.08,6.88,20.35,0.06,0.62,0.4,12.65,13.05,11.53
1990-02-09 15:00:00,172.49,27.95,6.88,20.35,0.02,0.67,0.13,13.56,13.69,11.53
1990-02-09 16:00:00,-0.5,27.95,6.88,20.35,-0.0,0.67,-0.0,13.56,13.56,11.53
1990-02-09 17:00:00,0.0,27.95,6.88,20.35,0.0,0.67,0.0,13.56,13.56,11.53
1990-02-09 18:00:00,0.0,27.95,6.88,20.35,0.0,0.67,0.0,13.56,13.56,11.53
1990-02-09 19:00:00,0.0,27.95,6.88,20.35,0.0,0.67,0.0,13.56,13.56,11.53
1990-02-09 20:00:00,0.0,27.95,6.88,20.35,0.0,0.67,0.0,13.56,13.56,11.53
1990-02-09 21:00:00,0.0,27.95,6.88,20.35,0.0,0.67,0.0,13.56,13.56,11.53
1990-02-09 22:00:00,0.0,25.31,6.88,20.35,0.0,0.6,0.0,12.28,12.28,11.53
1990-02-09 23:00:00,0.0,25.75,6.88,20.35,0.0,0.61,0.0,12.49,12.49,11.53
1990-02-10 00:00:00,0.0,25.7,6.88,20.35,0.0,0.61,0.0,12.47,12.47,11.53
1990-02-10 01:00:00,0.0,25.04,6.88,20.35,0.0,0.6,0.0,12.15,12.15,11.53
1990-02-10 02:00:00,0.0,21.45,6.88,20.35,0.0,0.51,0.0,10.41,10.41,11.53
1990-02-10 03:00:00,0.0,17.8,6.88,20.35,0.0,0.42,0.0,8.64,8.64,11.53
1990-02-10 04:00:00,0.0,21.23,6.88,20.35,0.0,0.51,0.0,10.3,10.3,11.53
1990-02-10 05:00:00,0.0,22.38,6.88,20.35,0.0,0.53,0.0,10.86,10.86,11.53
1990-02-10 06:00:00,0.0,22.19,6.88,20.35,0.0,0.53,0.0,10.76,10.76,11.53
1990-02-10 07:00:00,-0.5,20.84,6.88,20.35,-0.0,0.5,-0.0,10.11,10.11,11.53
1990-02-10 08:00:00,287.43,21.77,6.88,20.35,0.03,0.52,0.21,10.56,10.77,11.53
1990-02-10 09:00:00,756.16,19.14,6.88,20.35,0.08,0.46,0.55,9.29,9.83,11.53
1990-02-10 10:00:00,895.75,17.18,6.88,20.35,0.09,0.41,0.65,8.34,8.99,11.53
1990-02-10 11:00:00,2017.9,17.98,6.88,20.35,0.21,0.43,1.46,8.73,10.19,11.53
1990-02-10 12:00:00,3074.3,17.09,6.88,20.35,0.32,0.41,2.23,8.29,10.52,11.53
1990-02-10 13:00:00,4067.0,16.39,6.88,20.35,0.43,0.39,2.95,7.95,10.9,11.53
1990-02-10 14:00:00,4684.1,18.28,6.88,20.35,0.49,0.44,3.4,8.87,12.27,11.53
1990-02-10 15:00:00,1340.2,17.06,6.88,20.35,0.14,0.41,0.97,8.28,9.25,11.53
1990-02-10 16:00:00,55.782,14.65,6.88,20.35,0.01,0.35,0.04,7.11,7.15,11.53
1990-02-10 17:00:00,0.0,17.41,6.88,20.35,0.0,0.42,0.0,8.45,8.45,11.53
1990-02-10 18:00:00,0.0,16.91,6.88,20.35,0.0,0.4,0.0,8.2,8.2,11.53
1990-02-10 19:00:00,0.0,17.61,6.88,20.35,0.0,0.42,0.0,8.54,8.54,11.53
1990-02-10 20:00:00,0.0,19.18,6.88,20.35,0.0,0.46,0.0,9.31,9.31,11.53
1990-02-10 21:00:00,0.0,22.1,6.88,20.35,0.0,0.53,0.0,10.72,10.72,11.53
1990-02-10 22:00:00,0.0,22.24,6.88,20.35,0.0,0.53,0.0,10.79,10.79,11.53
1990-02-10 23:00:00,0.0,22.86,6.88,20.35,0.0,0.54,0.0,11.09,11.09,11.53
1990-02-11 00:00:00,0.0,26.0,6.88,20.35,0.0,0.62,0.0,12.62,12.62,11.53
1990-02-11 01:00:00,0.0,27.69,6.88,20.35,0.0,0.66,0.0,13.43,13.43,11.53
1990-02-11 02:00:00,0.0,28.27,6.88,20.35,0.0,0.67,0.0,13.72,13.72,11.53
1990-02-11 03:00:00,0.0,25.95,6.88,20.35,0.0,0.62,0.0,12.59,12.59,11.53
1990-02-11 04:00:00,0.0,23.16,6.88,20.35,0.0,0.55,0.0,11.23,11.23,11.53
1990-02-11 05:00:00,0.0,20.06,6.88,20.35,0.0,0.48,0.0,9.73,9.73,11.53
1990-02-11 06:00:00,0.0,20.78,6.88,20.35,0.0,0.5,0.0,10.08,10.08,11.53
1990-02-11 07:00:00,-0.5,21.59,6.88,20.35,-0.0,0.51,-0.0,10.48,10.48,11.53
1990-02-11 08:00:00,216.49,20.45,6.88,20.35,0.02,0.49,0.16,9.92,10.08,11.53
1990-02-11 09:00:00,610.51,20.91,6.88,20.35,0.06,0.5,0.44,10.15,10.59,11.53
1990-02-11 10:00:00,1145.8,20.53,6.88,20.35,0.12,0.49,0.83,9.96,10.79,11.53
1990-02-11 11:00:00,1480.2,20.66,6.88,20.35,0.16,0.49,1.07,10.02,11.1,11.53
1990-02-11 12:00:00,925.87,25.34,6.88,20.35,0.1,0.6,0.67,12.3,12.97,11.53
1990-02-11 13:00:00,902.94,24.42,6.88,20.35,0.1,0.58,0.65,11.85,12.5,11.53
1990-02-11 14:00:00,823.11,24.27,6.88,20.35,0.09,0.58,0.6,11.77,12.37,11.53
1990-02-11 15:00:00,372.86,21.16,6.88,20.35,0.04,0.5,0.27,10.27,10.54,11.53
1990-02-11 16:00:00,-0.5,24.22,6.88,20.35,-0.0,0.58,-0.0,11.75,11.75,11.53
1990-02-11 17:00:00,0.0,30.76,6.88,20.35,0.0,0.73,0.0,14.92,14.92,11.53
1990-02-11 18:00:00,0.0,27.06,6.88,20.35,0.0,0.65,0.0,13.13,13.13,11.53
1990-02-11 19:00:00,0.0,26.16,6.88,20.35,0.0,0.62,0.0,12.69,12.69,11.53
1990-02-11 20:00:00,0.0,27.34,6.88,20.35,0.0,0.65,0.0,13.26,13.26,11.53
1990-02-11 21:00:00,0.0,28.97,6.88,20.35,0.0,0.69,0.0,14.06,14.06,11.53
1990-02-11 22:00:00,0.0,24.23,6.88,20.35,0.0,0.58,0.0,11.76,11.76,11.53
1990-02-11 23:00:00,0.0,19.99,6.88,20.35,0.0,0.48,0.0,9.7,9.7,11.53
1990-02-12 00:00:00,0.0,22.81,6.88,20.35,0.0,0.54,0.0,11.07,11.07,11.53
1990-02-12 01:00:00,0.0,26.49,6.88,20.35,0.0,0.63,0.0,12.85,12.85,11.53
1990-02-12 02:00:00,0.0,26.96,6.88,20.35,0.0,0.64,0.0,13.08,13.08,11.53
1990-02-12 03:00:00,0.0,25.67,6.88,20.35,0.0,0.61,0.0,12.46,12.46,11.53
1990-02-12 04:00:00,0.0,25.09,6.88,20.35,0.0,0.6,0.0,12.17,12.17,11.53
1990-02-12 05:00:00,0.0,20.58,6.88,20.35,0.0,0.49,0.0,9.99,9.99,11.53
1990-02-12 06:00:00,0.0,20.52,6.88,20.35,0.0,0.49,0.0,9.95,9.95,11.53
1990-02-12 07:00:00,-0.5,22.91,6.88,20.35,-0.0,0.55,-0.0,11.12,11.12,11.53
1990-02-12 08:00:00,1198.8,25.64,6.88,20.35,0.13,0.61,0.87,12.44,13.31,11.53
1990-02-12 09:00:00,1894.5,21.55,6.88,20.35,0.2,0.51,1.37,10.46,11.83,11.53
1990-02-12 10:00:00,2168.2,20.28,6.88,20.35,0.23,0.48,1.57,9.84,11.41,11.53
1990-02-12 11:00:00,3304.2,23.54,6.88,20.35,0.35,0.56,2.4,11.42,13.82,11.53
1990-02-12 12:00:00,4450.0,24.42,6.88,20.35,0.47,0.58,3.23,11.85,15.08,11.53
1990-02-12 13:00:00,4912.1,24.01,6.88,20.35,0.52,0.57,3.56,11.65,15.21,11.53
1990-02-12 14:00:00,5112.3,23.38,6.88,20.35,0.54,0.56,3.71,11.34,15.05,11.53
1990-02-12 15:00:00,2529.7,25.65,6.88,20.35,0.27,0.61,1.83,12.45,14.28,11.53
1990-02-12 16:00:00,131.79,28.38,6.88,20.35,0.01,0.68,0.1,13.77,13.87,11.53
1990-02-12 17:00:00,0.0,29.29,6.88,20.35,0.0,0.7,0.0,14.21,14.21,11.53
1990-02-12 18:00:00,0.0,31.42,6.88,20.35,0.0,0.75,0.0,15.24,15.24,11.53
1990-02-12 19:00:00,0.0,31.0,6.88,20.35,0.0,0.74,0.0,15.04,15.04,11.53
1990-02-12 20:00:00,0.0,29.72,6.88,20.35,0.0,0.71,0.0,14.42,14.42,11.53
1990-02-12 21:00:00,0.0,31.05,6.88,20.35,0.0,0.74,0.0,15.07,15.07,11.53
1990-02-12 22:00:00,0.0,31.22,6.88,20.35,0.0,0.74,0.0,15.15,15.15,11.53
1990-02-12 23:00:00,0.0,35.19,6.88,20.35,0.0,0.84,0.0,17.07,17.07,11.53
1990-02-13 00:00:00,0.0,34.1,6.88,20.35,0.0,0.81,0.0,16.54,16.54,11.53
1990-02-13 01:00:00,0.0,34.18,6.88,20.35,0.0,0.81,0.0,16.58,16.58,11.53
1990-02-13 02:00:00,0.0,31.71,6.88,20.35,0.0,0.76,0.0,15.39,15.39,11.53
1990-02-13 03:00:00,0.0,28.67,6.88,20.35,0.0,0.68,0.0,13.91,13.91,11.53
1990-02-13 04:00:00,0.0,32.28,6.88,20.35,0.0,0.77,0.0,15.66,15.66,11.53
1990-02-13 05:00:00,0.0,32.13,6.88,20.35,0.0,0.77,0.0,15.59,15.59,11.53
1990-02-13 06:00:00,0.0,35.76,6.88,20.35,0.0,0.85,0.0,17.35,17.35,11.53
1990-02-13 07:00:00,-0.5,36.59,6.88,20.35,-0.0,0.87,-0.0,17.75,17.75,11.53
1990-02-13 08:00:00,2010.4,37.06,6.88,20.35,0.21,0.88,1.46,17.98,19.44,11.53
1990-02-13 09:00:00,4582.7,33.53,6.88,20.35,0.48,0.8,3.32,16.27,19.59,11.53
1990-02-13 10:00:00,5599.2,31.86,6.88,20.35,0.59,0.76,4.06,15.46,19.52,11.53
1990-02-13 11:00:00,6560.2,35.65,6.88,20.35,0.69,0.85,4.76,17.3,22.06,11.53
1990-02-13 12:00:00,5828.0,30.29,6.88,20.35,0.61,0.72,4.23,14.7,18.93,11.53
1990-02-13 13:00:00,5038.2,27.9,6.88,20.35,0.53,0.67,3.65,13.53,17.19,11.53
1990-02-13 14:00:00,4677.0,24.79,6.88,20.35,0.49,0.59,3.39,12.03,15.42,11.53
1990-02-13 15:00:00,2354.9,29.57,6.88,20.35,0.25,0.7,1.71,14.35,16.05,11.53
1990-02-13 16:00:00,150.41,28.76,6.88,20.35,0.02,0.69,0.11,13.96,14.07,11.53
1990-02-13 17:00:00,0.0,26.32,6.88,20.35,0.0,0.63,0.0,12.77,12.77,11.53
1990-02-13 18:00:00,0.0,35.27,6.88,20.35,0.0,0.84,0.0,17.11,17.11,11.53
1990-02-13 19:00:00,0.0,36.95,6.88,20.35,0.0,0.88,0.0,17.93,17.93,11.53
1990-02-13 20:00:00,0.0,36.19,6.88,20.35,0.0,0.86,0.0,17.56,17.56,11.53
1990-02-13 21:00:00,0.0,35.95,6.88,20.35,0.0,0.86,0.0,17.44,17.44,11.53
1990-02-13 22:00:00,0.0,35.17,6.88,20.35,0.0,0.84,0.0,17.06,17.06,11.53
1990-02-13 23:00:00,0.0,34.84,6.88,20.35,0.0,0.83,0.0,16.9,16.9,11.53
1990-02-14 00:00:00,0.0,32.25,6.88,20.35,0.0,0.77,0.0,15.65,15.65,11.53
1990-02-14 01:00:00,0.0,35.54,6.88,20.35,0.0,0.85,0.0,17.24,17.24,11.53
1990-02-14 02:00:00,0.0,33.29,6.88,20.35,0.0,0.79,0.0,16.15,16.15,11.53
1990-02-14 03:00:00,0.0,30.95,6.88,20.35,0.0,0.74,0.0,15.02,15.02,11.53
1990-02-14 04:00:00,0.0,30.73,6.88,20.35,0.0,0.73,0.0,14.91,14.91,11.53
1990-02-14 05:00:00,0.0,29.59,6.88,20.35,0.0,0.71,0.0,14.36,14.36,11.53
1990-02-14 06:00:00,0.0,28.76,6.88,20.35,0.0,0.69,0.0,13.96,13.96,11.53
1990-02-14 07:00:00,-0.5,30.27,6.88,20.35,-0.0,0.72,-0.0,14.69,14.69,11.53
1990-02-14 08:00:00,237.63,30.99,6.88,20.35,0.03,0.74,0.17,15.03,15.21,11.53
1990-02-14 09:00:00,767.32,30.05,6.88,20.35,0.08,0.72,0.56,14.58,15.14,11.53
1990-02-14 10:00:00,728.97,28.39,6.88,20.35,0.08,0.68,0.53,13.78,14.3,11.53
1990-02-14 11:00:00,1507.0,24.94,6.88,20.35,0.16,0.59,1.09,12.1,13.19,11.53
1990-02-14 12:00:00,1822.8,21.34,6.88,20.35,0.19,0.51,1.32,10.35,11.68,11.53
1990-02-14 13:00:00,1300.8,21.65,6.88,20.35,0.14,0.52,0.94,10.5,11.45,11.53
1990-02-14 14:00:00,990.61,20.44,6.88,20.35,0.1,0.49,0.72,9.92,10.63,11.53
1990-02-14 15:00:00,382.15,18.7,6.88,20.35,0.04,0.45,0.28,9.07,9.35,11.53
1990-02-14 16:00:00,-0.5,25.46,6.88,20.35,-0.0,0.61,-0.0,12.36,12.35,11.53
1990-02-14 17:00:00,0.0,26.05,6.88,20.35,0.0,0.62,0.0,12.64,12.64,11.53
1990-02-14 18:00:00,0.0,24.34,6.88,20.35,0.0,0.58,0.0,11.81,11.81,11.53
1990-02-14 19:00:00,0.0,22.77,6.88,20.35,0.0,0.54,0.0,11.05,11.05,11.53
1990-02-14 20:00:00,0.0,23.52,6.88,20.35,0.0,0.56,0.0,11.41,11.41,11.53
1990-02-14 21:00:00,0.0,24.98,6.88,20.35,0.0,0.6,0.0,12.12,12.12,11.53
1990-02-14 22:00:00,0.0,23.19,6.88,20.35,0.0,0.55,0.0,11.25,11.25,11.53
1990-02-14 23:00:00,0.0,22.9,6.88,20.35,0.0,0.55,0.0,11.11,11.11,11.53
1990-02-15 00:00:00,0.0,22.17,6.88,20.35,0.0,0.53,0.0,10.75,10.75,11.53
1990-02-15 01:00:00,0.0,27.27,6.88,20.35,0.0,0.65,0.0,13.23,13.23,11.53
1990-02-15 02:00:00,0.0,26.49,6.88,20.35,0.0,0.63,0.0,12.85,12.85,11.53
1990-02-15 03:00:00,0.0,25.94,6.88,20.35,0.0,0.62,0.0,12.58,12.58,11.53
1990-02-15 04:00:00,0.0,27.1,6.88,20.35,0.0,0.65,0.0,13.15,13.15,11.53
1990-02-15 05:00:00,0.0,25.97,6.88,20.35,0.0,0.62,0.0,12.6,12.6,11.53
1990-02-15 06:00:00,0.0,24.96,6.88,20.35,0.0,0.6,0.0,12.11,12.11,11.53
1990-02-15 07:00:00,-0.5,19.57,6.88,20.35,-0.0,0.47,-0.0,9.49,9.49,11.53
1990-02-15 08:00:00,2134.3,18.58,6.88,20.35,0.22,0.44,1.55,9.01,10.56,11.53
1990-02-15 09:00:00,5394.5,16.44,6.88,20.35,0.57,0.39,3.91,7.98,11.89,11.53
1990-02-15 10:00:00,6954.8,15.93,6.88,20.35,0.73,0.38,5.04,7.73,12.77,11.53
1990-02-15 11:00:00,7560.2,14.96,6.88,20.35,0.8,0.36,5.48,7.26,12.74,11.53
1990-02-15 12:00:00,5120.3,14.08,6.88,20.35,0.54,0.34,3.71,6.83,10.55,11.53
1990-02-15 13:00:00,2678.8,14.34,6.88,20.35,0.28,0.34,1.94,6.96,8.9,11.53
1990-02-15 14:00:00,1351.7,13.34,6.88,20.35,0.14,0.32,0.98,6.47,7.45,11.53
1990-02-15 15:00:00,76.535,15.36,6.88,20.35,0.01,0.37,0.06,7.45,7.51,11.53
1990-02-15 16:00:00,-0.5,18.02,6.88,20.35,-0.0,0.43,-0.0,8.74,8.74,11.53
1990-02-15 17:00:00,-0.5,21.25,6.88,20.35,-0.0,0.51,-0.0,10.31,10.31,11.53
1990-02-15 18:00:00,0.0,24.14,6.88,20.35,0.0,0.58,0.0,11.71,11.71,11.53
1990-02-15 19:00:00,0.0,24.28,6.88,20.35,0.0,0.58,0.0,11.78,11.78,11.53
1990-02-15 20:00:00,0.0,22.14,6.88,20.35,0.0,0.53,0.0,10.74,10.74,11.53
1990-02-15 21:00:00,0.0,23.77,6.88,20.35,0.0,0.57,0.0,11.53,11.53,11.53
1990-02-15 22:00:00,0.0,24.31,6.88,20.35,0.0,0.58,0.0,11.79,11.79,11.53
1990-02-15 23:00:00,0.0,26.33,6.88,20.35,0.0,0.63,0.0,12.78,12.78,11.53
1990-02-16 00:00:00,0.0,26.64,6.88,20.35,0.0,0.64,0.0,12.93,12.93,11.53
1990-02-16 01:00:00,0.0,24.95,6.88,20.35,0.0,0.59,0.0,12.1,12.1,11.53
1990-02-16 02:00:00,0.0,27.28,6.88,20.35,0.0,0.65,0.0,13.24,13.24,11.53
1990-02-16 03:00:00,0.0,27.42,6.88,20.35,0.0,0.65,0.0,13.31,13.31,11.53
1990-02-16 04:00:00,0.0,27.64,6.88,20.35,0.0,0.66,0.0,13.41,13.41,11.53
1990-02-16 05:00:00,0.0,27.42,6.88,20.35,0.0,0.65,0.0,13.31,13.31,11.53
1990-02-16 06:00:00,0.0,28.39,6.88,20.35,0.0,0.68,0.0,13.78,13.78,11.53
1990-02-16 07:00:00,-0.5,29.78,6.88,20.35,-0.0,0.71,-0.0,14.45,14.45,11.53
1990-02-16 08:00:00,1491.1,30.42,6.88,20.35,0.16,0.73,1.08,14.76,15.84,11.53
1990-02-16 09:00:00,3246.3,35.93,6.88,20.35,0.34,0.86,2.35,17.43,19.79,11.53
1990-02-16 10:00:00,4903.0,32.71,6.88,20.35,0.52,0.78,3.56,15.87,19.43,11.53
1990-02-16 11:00:00,4208.3,31.52,6.88,20.35,0.44,0.75,3.05,15.29,18.34,11.53
